temperature_c,butterflies_in_direct_sun,estimate,standard_error,conf_low,conf_high,supported,estimate_supported
8.016759776536313,0.3407821229050279,-0.07936509748503516,0.06910972055728766,-0.2149102961064857,0.05618010113641535,TRUE,-0.07936509748503516
8.122905027932962,0.3407821229050279,-0.07770281657602232,0.06817585271377527,-0.21141641609224793,0.05601078294020326,TRUE,-0.07770281657602232
8.22905027932961,0.3407821229050279,-0.07604053566700951,0.06724638581789905,-0.20793116767594833,0.05585009634192929,TRUE,-0.07604053566700951
8.335195530726256,0.3407821229050279,-0.0743782547579967,0.06632150490198822,-0.20445491376230726,0.05569840424631384,TRUE,-0.0743782547579967
8.441340782122905,0.3407821229050279,-0.07271597384898386,0.06540140452570208,-0.20098803594203946,0.0555560882440717,TRUE,-0.07271597384898386
8.547486033519553,0.3407821229050279,-0.07105369293997103,0.06448628931780744,-0.19753093555444445,0.05542354967450237,TRUE,-0.07105369293997103
8.653631284916202,0.3407821229050279,-0.0693914120309582,0.06357637454747452,-0.19408403480789183,0.05530121074597541,TRUE,-0.0693914120309582
8.759776536312849,0.3407821229050279,-0.06772913112194538,0.06267188672600282,-0.19064777795998866,0.055189515716097884,TRUE,-0.06772913112194538
8.865921787709498,0.3407821229050279,-0.06606685021293254,0.0617730642397514,-0.1872226325589485,0.05508893213308337,TRUE,-0.06606685021293254
8.972067039106145,0.3407821229050279,-0.06440456930391972,0.06088015801486838,-0.1838090907473283,0.05499995213948883,TRUE,-0.06440456930391972
9.078212290502794,0.3407821229050279,-0.06274228839490688,0.059993432214181505,-0.18040767062884294,0.05492309383902916,TRUE,-0.06274228839490688
9.184357541899441,0.3407821229050279,-0.06108000748589406,0.05911316496631869,-0.1770189176983926,0.05485890272660445,TRUE,-0.06108000748589406
9.290502793296088,0.3407821229050279,-0.059417726576881255,0.058239649126760565,-0.1736434063347183,0.054807953180955785,TRUE,-0.059417726576881255
9.396648044692737,0.3407821229050279,-0.05775544566786841,0.057373193070078626,-0.17028174135422225,0.0547708500184854,TRUE,-0.05775544566786841
9.502793296089386,0.3407821229050279,-0.05609316475885557,0.05651412151206295,-0.1669345596234104,0.05474823010569923,TRUE,-0.05609316475885557
9.608938547486034,0.3407821229050279,-0.05443088384984275,0.055662776359783554,-0.16360253172612169,0.054740764026436156,TRUE,-0.05443088384984275
9.71508379888268,0.3407821229050279,-0.05276860294082994,0.05481951758683857,-0.16028636368015595,0.054749157798496054,TRUE,-0.05276860294082994
9.82122905027933,0.3407821229050279,-0.05110632203181709,0.05398472413010451,-0.15698679869607426,0.05477415463244004,TRUE,-0.05110632203181709
9.927374301675977,0.3407821229050279,-0.04944404112280428,0.053158794803199204,-0.15370461896877785,0.05481653672316925,TRUE,-0.04944404112280428
